batch_id,position,hypothesis_hash,name,theme,factors_used,compile_status,runtime_status,wf_test_period_sharpe,wf_test_period_return,wf_test_period_max_drawdown,wf_test_period_total_trades,wf_test_period_win_rate,wf_test_period_window_count,elapsed_seconds,error_message
355a8f9f-2a1f-435d-a1a8-c365b92e185b,94,c0cb1b2177a40a42,volume_surge_momentum_long,volume_divergence,macd_hist;return_24h;rsi_14;volume_zscore_24h,ok,ok,-1.216922,-0.090158,0.384393,60,0.516667,4,3.231,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,95,3d6f33897faac9d5,monday_mean_reversion_long,calendar_effect,close;day_of_week;return_168h;return_24h;rsi_14;sma_24;sma_50,ok,ok,0.454549,0.041958,0.394631,30,0.566667,4,3.285,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,96,f6932c497596c75d,momentum_confirmation_cross_long,momentum,ema_12;ema_26;macd_hist;return_24h;rsi_14,ok,ok,0.154797,0.002931,0.412449,84,0.369048,4,3.244,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,97,ba539eaca8c5b25d,bollinger_oversold_reversion_long,mean_reversion,bb_upper_24_2;close;return_1h;return_24h;rsi_14;sma_24;zscore_48,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,3.235,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,98,8991d3fb18cfaa4b,high_volatility_regime_breakout_long,volatility_regime,close;macd_hist;realized_vol_24h;rsi_14;sma_20,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,3.215,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,99,244e522bd81170eb,volume_divergence_momentum_reversal_long,volume_divergence,macd_hist;return_24h;rsi_14;volume_zscore_24h;zscore_48,ok,ok,-0.563564,-0.090119,0.299057,142,0.485915,4,3.246,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,100,d57b764571c92679,monday_weakness_reversal_long,calendar_effect,close;day_of_week;return_24h;rsi_14;sma_20;sma_50,ok,ok,0.432962,0.061090,0.388787,29,0.448276,4,3.258,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,101,98aa036990c3de0c,momentum_continuation_ema_crossover_long,momentum,ema_12;ema_26;macd_hist;return_24h;rsi_14,ok,ok,-0.619888,-0.065760,0.255041,59,0.355932,4,3.233,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,102,9ffab4e51db75b50,bollinger_mean_reversion_oversold_long,mean_reversion,bb_upper_24_2;close;return_1h;return_24h;rsi_14;sma_24;zscore_48,ok,ok,1.292343,0.178584,0.241506,108,0.657407,4,3.271,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,103,afff0b2dc833a8c9,volatility_expansion_breakout_long,volatility_regime,bb_upper_24_2;close;macd_hist;realized_vol_24h;rsi_14;sma_20;volume_zscore_24h,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,3.236,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,104,cee61e39df3e64fa,volume_divergence_momentum_reversal_long,volume_divergence,close;macd_hist;return_24h;rsi_14;sma_20;volume_zscore_24h,ok,ok,0.419173,0.012834,0.268220,83,0.662651,4,3.239,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,105,fb0dfc38dfd26ea3,weekend_effect_volatility_fade_long,calendar_effect,close;day_of_week;hour_of_day;realized_vol_24h;return_24h;rsi_14;sma_20,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,3.258,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,106,854b3ae01f324583,momentum_persistence_ema_crossover_long,momentum,ema_12;ema_26;macd_hist;return_24h;rsi_14;volume_zscore_24h,ok,ok,0.519958,0.049739,0.155407,26,0.346154,4,3.235,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,107,000fd48018c48486,bollinger_reversal_oversold_long,mean_reversion,bb_upper_24_2;close;return_24h;rsi_14;sma_24;zscore_48,ok,ok,0.559686,0.021428,0.310123,77,0.662338,4,3.241,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,108,60342b676128c0b2,volatility_regime_shift_breakout_long,volatility_regime,close;macd_hist;realized_vol_24h;return_24h;rsi_14;sma_50,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,3.214,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,109,6ad7b67c888ffe7b,volume_divergence_momentum_fade_long,volume_divergence,macd_hist;return_1h;return_24h;rsi_14;volume_zscore_24h,ok,ok,-0.616158,-0.041195,0.195180,78,0.384615,4,3.238,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,110,245f46428412561a,monday_morning_contrarian_long,calendar_effect,day_of_week;hour_of_day;return_168h;return_24h;rsi_14,ok,ok,1.362765,0.033006,0.117238,8,0.625000,4,3.249,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,111,6e139359124baae3,momentum_exhaustion_bb_reversion_long,momentum,bb_upper_24_2;close;macd_hist;return_24h;rsi_14;sma_24,ok,ok,0.849798,0.095303,0.241506,137,0.671533,4,3.280,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,112,deb30899fa040877,volatility_compression_zscore_reversion_long,mean_reversion,macd_hist;realized_vol_24h;return_24h;rsi_14;zscore_48,ok,ok,0.395253,0.006391,0.283609,106,0.641509,4,3.227,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,113,05dd49fc65b92641,volatility_spike_fade_long,volatility_regime,atr_14;close;macd_hist;realized_vol_24h;return_24h;sma_20,ok,ok,0.273904,0.013274,0.089271,3,0.666667,4,3.219,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,114,a540992fa444f39f,volume_divergence_momentum_continuation_long,volume_divergence,ema_12;ema_26;macd_hist;return_24h;volume_zscore_24h,ok,ok,-0.410956,-0.016630,0.154598,15,0.400000,4,3.243,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,115,6fa80c734d8c85bd,monday_effect_momentum_continuation_long,calendar_effect,close;day_of_week;macd_hist;return_168h;return_24h;rsi_14;sma_50,ok,ok,0.152556,0.025471,0.207754,119,0.436975,4,3.250,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,116,f2a11efd5b391406,momentum_continuation_weekly_breakout_long,momentum,close;macd_hist;return_168h;rsi_14;sma_50,ok,ok,0.053529,0.027314,0.195916,28,0.321429,4,3.279,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,117,97293e98be38a917,oversold_bounce_rsi_bb_mean_reversion_long,mean_reversion,close;macd_hist;realized_vol_24h;return_1h;return_24h;rsi_14;sma_24,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,3.213,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,118,e75b8978ea8549bd,vol_regime_shift_compression_breakout_long,volatility_regime,atr_14;close;realized_vol_24h;return_24h;rsi_14;sma_20,ok,ok,0.665833,0.189608,0.561268,100,0.470000,4,3.253,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,119,7015fbe78368c54c,volume_divergence_breakout_confirmation_long,volume_divergence,close;macd_hist;rsi_14;sma_50;volume_zscore_24h,ok,ok,0.049315,-0.006962,0.154975,29,0.448276,4,3.229,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,120,41c1405d6cf1b8f5,weekend_vol_compression_momentum_long,calendar_effect,close;day_of_week;ema_12;realized_vol_24h;return_24h;rsi_14,ok,ok,0.385381,0.044151,0.271807,74,0.364865,4,3.242,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,121,38df2ee4704a74af,momentum_persistence_ema_crossover_long,momentum,ema_12;ema_26;macd_hist;return_24h;rsi_14,ok,ok,-0.143017,-0.003996,0.216244,44,0.340909,4,3.279,
